cell_id,realization,rf_error_3d_m,joint_error_3d_m,rf_error_z_m,joint_error_z_m
1,48,2.7386787532107957,1.6413950204299352,0.9006197822767348,1.322259433118204
1,49,1.9945525419961996,0.7046633772310161,1.2898208975555434,0.6565389574643277
1,50,2.7669363169913637,2.826965175509873,0.3883048850281483,1.1635701466395998
1,51,7.988547305178163,5.280231527206801,4.821433142852754,3.664653757661609
1,52,2.8175046633199616,2.0389303402383816,0.690342000891107,0.20334648347263506
1,53,4.855965434994637,2.5789170937734465,3.077484229767691,1.9316467115657103
1,54,2.8007640258293076,1.1761385474293,0.5910342891746012,0.646267355702395
1,55,1.3382598709597224,0.551494759698284,0.8919233686118275,0.4746613078953068
1,56,2.8612079495524108,1.3719398170370465,0.47499603898356213,1.1890353496878197
1,57,4.356090267138639,2.072319677512907,0.31379310771231417,1.5180094757874367
1,58,6.013534445173088,4.437361375440758,3.75648655065352,3.2362110120577032
1,59,2.9837001121735245,1.7866147526401648,2.029712160492565,1.4419626757294097
1,60,4.973190116993429,3.6323587857977686,2.522503333043815,3.0796785396658652
1,61,0.2385597206688151,0.4312886889349221,0.05623516879684587,0.0961068343533813
1,62,3.459176916497243,1.6973646795002084,0.5553194786243125,0.34656782135706066
1,63,2.7558381251594635,1.16088149455368,0.25601618987585084,0.3241970259015221
1,64,2.176882823077918,2.2669352814913766,1.6648867315786475,2.2329819955149866
1,65,1.5516429137375412,1.007702653533592,0.17367847336319642,0.46265232029773773
1,66,3.540297344501572,1.4967314120727242,1.5005014021912473,0.7575655316199729
1,67,6.95073230556253,2.5166916851134085,3.598327782057112,1.0862879634745695
1,68,4.654695775970757,2.3548296259127044,3.3074806634608365,1.9671869912101503
1,69,5.6334572795842455,4.582813794434875,4.28889567415861,3.7970216030335027
1,70,6.154630534341517,0.9113604607405646,2.89547043385744,0.3148854138536894
