cell_id,altitude_m,horizontal_distance_m,snr_db,realization,seed,range_error_m,azimuth_error_deg,elevation_error_deg
1,105.0,60.0,5.0,107,2032190504,0.36618371045712195,-0.49999999999999434,-0.39869543440030414
1,105.0,60.0,5.0,108,2032190504,0.5661837104571248,0.0,0.6013045655996972
1,105.0,60.0,5.0,109,2032190504,0.06618371045712479,-0.49999999999999434,-0.39869543440030414
1,105.0,60.0,5.0,110,2032190504,-0.23381628954287237,-0.49999999999999434,0.1013045655996902
1,105.0,60.0,5.0,111,2032190504,0.5661837104571248,0.0,-0.39869543440030414
1,105.0,60.0,5.0,112,2032190504,-0.433816289542861,-0.9999999999999887,0.6013045655996972
1,105.0,60.0,5.0,113,2032190504,-0.6338162895428638,0.0,-0.8986954344002985
1,105.0,60.0,5.0,114,2032190504,0.866183710457122,0.0,-0.39869543440030414
1,105.0,60.0,5.0,115,2032190504,0.4661837104571305,0.49999999999999434,0.1013045655996902
1,105.0,60.0,5.0,116,2032190504,0.4661837104571305,0.0,-0.39869543440030414
1,105.0,60.0,5.0,117,2032190504,0.16618371045713332,0.49999999999999434,0.1013045655996902
1,105.0,60.0,5.0,118,2032190504,-0.6338162895428638,-0.49999999999999434,0.1013045655996902
1,105.0,60.0,5.0,119,2032190504,0.4661837104571305,0.0,1.6013045655996987
1,105.0,60.0,5.0,120,2032190504,-0.5338162895428695,0.49999999999999434,-0.39869543440030414
1,105.0,60.0,5.0,121,2032190504,-1.6338162895428638,1.5000000000000084,-0.39869543440030414
1,105.0,60.0,5.0,122,2032190504,-0.23381628954287237,1.5000000000000084,1.6013045655996987
1,105.0,60.0,5.0,123,2032190504,-0.033816289542869526,-0.49999999999999434,0.6013045655996972
1,105.0,60.0,5.0,124,2032190504,-1.0338162895428695,0.0,0.6013045655996972
1,105.0,60.0,5.0,125,2032190504,-1.2338162895428724,0.49999999999999434,0.6013045655996972
1,105.0,60.0,5.0,126,2032190504,-0.033816289542869526,-2.0000000000000027,0.1013045655996902
1,105.0,60.0,5.0,127,2032190504,-0.433816289542861,-0.49999999999999434,-0.39869543440030414
1,105.0,60.0,5.0,128,2032190504,-0.433816289542861,-0.9999999999999887,1.1013045655996916
1,105.0,60.0,5.0,129,2032190504,0.36618371045712195,-0.49999999999999434,0.1013045655996902
1,105.0,60.0,5.0,130,2032190504,-1.7338162895428582,0.49999999999999434,-0.39869543440030414
1,105.0,60.0,5.0,131,2032190504,-0.13381628954286384,1.5000000000000084,0.1013045655996902
