family,level,altitude_m,horizontal_distance_m,range_std_m,aoa_std_deg,attitude_std_deg,position_covariance_scale,visual_available,vision_only_rank,pixel_u,pixel_v,peb_rf_m,peb_joint_m,zeb_rf_m,zeb_joint_m,gain_peb,gain_zeb
rf_quality,paired_log_level_0,60.0,200.0,0.5,0.25,0.2,1.0,1,2,320.0,67.69230769230768,1.7390030415734161,1.4760825498156183,1.144366035392683,0.9212942779174537,0.15119035762002608,0.19493042486068146
rf_quality,paired_log_level_1,60.0,200.0,1.0,0.5,0.2,1.0,1,2,320.0,67.69230769230768,2.92386894948427,1.8447333525040372,1.912101168051855,1.027625414380933,0.36907796335077786,0.4625674459328271
rf_quality,paired_log_level_2,60.0,200.0,2.0,1.0,0.2,1.0,1,2,320.0,67.69230769230768,5.536110715510021,2.5791917797081645,3.6114207581622044,1.1709902740221645,0.5341148484472544,0.6757535738876179
rf_quality,paired_log_level_3,60.0,200.0,4.0,2.0,0.2,1.0,1,2,320.0,67.69230769230768,10.910846472061248,4.328234378130961,7.112473265676525,1.5437350840513546,0.603309020137529,0.7829538296472573
pose_quality,attitude_log_level_0,60.0,200.0,1.0,1.0,0.05,1.0,1,2,320.0,67.69230769230768,5.162598463146473,1.6297641773617537,3.512510119670327,0.8164469793906355,0.6843132021605156,0.7675602484905397
pose_quality,attitude_log_level_1,60.0,200.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,67.69230769230768,5.1764864912375055,1.6732366168876658,3.5218736611287653,0.8558343381298564,0.6767621011433071,0.756994594219612
pose_quality,attitude_log_level_2,60.0,200.0,1.0,1.0,0.158113883,1.0,1,2,320.0,67.69230769230768,5.220161134412724,1.8038266688799227,3.551321306015841,0.969918217135698,0.6544500021295117,0.7268852538088617
pose_quality,attitude_log_level_3,60.0,200.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,67.69230769230768,5.355929171701987,2.165568210520654,3.6428766737745173,1.2646773460848135,0.5956689976479864,0.6528355309996166
pose_quality,attitude_log_level_4,60.0,200.0,1.0,1.0,0.5,1.0,1,2,320.0,67.69230769230768,5.76425849919303,3.0381547734847816,3.9183465641358053,1.9189315063452637,0.4729322472421892,0.5102700909845411
position_sensitivity,position_covariance_x4,60.0,200.0,1.0,1.0,0.2,4.0,1,2,320.0,67.69230769230768,5.292307800419858,2.0030552255277865,3.5936963520123006,1.1151286023755984,0.6215157354663164,0.6896987132062009
reference,nominal,75.0,20.0,1.0,1.0,0.2,1.0,1,2,320.0,425.2631578947369,1.7955479716417484,1.1822938013239483,1.048966541476655,0.9914555391381673,0.34154151267653116,0.054826345802725045
rf_quality,paired_log_level_0,75.0,20.0,0.5,0.25,0.2,1.0,1,2,320.0,425.2631578947369,0.7994676534859266,0.7521570272962289,0.5346885110396623,0.5301390356204584,0.05917766151439491,0.00850864629643491
rf_quality,paired_log_level_1,75.0,20.0,1.0,0.5,0.2,1.0,1,2,320.0,425.2631578947369,1.3251857707014494,1.161904926398067,1.0044628311697164,0.9911460307250641,0.12321355081933481,0.013257633863011686
rf_quality,paired_log_level_2,75.0,20.0,2.0,1.0,0.2,1.0,1,2,320.0,425.2631578947369,2.4947930812928747,2.097097668838776,1.9751356107002291,1.9452028073202094,0.1594101793195615,0.015154809228216918
rf_quality,paired_log_level_3,75.0,20.0,4.0,2.0,0.2,1.0,1,2,320.0,425.2631578947369,4.9087160525799005,4.05508770273885,3.933194768438871,3.871367442714783,0.1739005354348017,0.015719365392278344
pose_quality,attitude_log_level_0,75.0,20.0,1.0,1.0,0.05,1.0,1,2,320.0,425.2631578947369,1.756799226405988,1.1225727754060817,1.0467862932999716,0.9891485352518868,0.3610124830811711,0.055061628545386265
pose_quality,attitude_log_level_1,75.0,20.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,425.2631578947369,1.7624374821765192,1.131376149988563,1.0471008601287437,0.989481425915926,0.35806168364544083,0.055027587510274055
pose_quality,attitude_log_level_2,75.0,20.0,1.0,1.0,0.158113883,1.0,1,2,320.0,425.2631578947369,1.7801496902874703,1.1587747986614192,1.048094986448485,0.9905333823595799,0.34905766353036716,0.05492021699670091
pose_quality,attitude_log_level_3,75.0,20.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,425.2631578947369,1.835035827078948,1.241443756617896,1.0512325028442255,0.9938526329322642,0.3234771014830514,0.05458342446291733
pose_quality,attitude_log_level_4,75.0,20.0,1.0,1.0,0.5,1.0,1,2,320.0,425.2631578947369,1.998706306398482,1.4726347182581634,1.0610931478430998,1.0042768290415933,0.2632060480602875,0.053545081237210794
position_sensitivity,position_covariance_x4,75.0,20.0,1.0,1.0,0.2,4.0,1,2,320.0,425.2631578947369,1.8931435546378401,1.3258275274895421,1.1046858400185524,1.050230491886307,0.2996687841017033,0.049294872948974215
reference,nominal,75.0,40.0,1.0,1.0,0.2,1.0,1,2,320.0,337.3913043478261,1.9960755492351538,1.2478845687331492,1.1512732513733877,0.9302572342287597,0.3748309931398602,0.19197529073221448
rf_quality,paired_log_level_0,75.0,40.0,0.5,0.25,0.2,1.0,1,2,320.0,337.3913043478261,0.8450351556224299,0.7974641588606542,0.533473462363136,0.5179476266471812,0.05629469548723825,0.029103295311410128
rf_quality,paired_log_level_1,75.0,40.0,1.0,0.5,0.2,1.0,1,2,320.0,337.3913043478261,1.4029009412788713,1.2129668643437905,0.9797393508397021,0.9276180124307909,0.13538666298273253,0.05319918850277855
rf_quality,paired_log_level_2,75.0,40.0,2.0,1.0,0.2,1.0,1,2,320.0,337.3913043478261,2.6427859539233256,2.134763663004016,1.9133923376391355,1.7891390835380159,0.19222982858870175,0.0649387225279846
rf_quality,paired_log_level_3,75.0,40.0,4.0,2.0,0.2,1.0,1,2,320.0,337.3913043478261,5.200871444970308,4.074857417433312,3.8033924864974926,3.5419792603997857,0.21650487604840707,0.06873159344605001
pose_quality,attitude_log_level_0,75.0,40.0,1.0,1.0,0.05,1.0,1,2,320.0,337.3913043478261,1.9542909286765617,1.1798946277254572,1.1433079437057405,0.9203811583511143,0.39625435987441376,0.19498402559162317
pose_quality,attitude_log_level_1,75.0,40.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,337.3913043478261,1.9603691987065837,1.1899351637233813,1.1444595772273007,0.9218113399250316,0.3930045603101298,0.19454443104201402
pose_quality,attitude_log_level_2,75.0,40.0,1.0,1.0,0.158113883,1.0,1,2,320.0,337.3913043478261,1.9794675477268964,1.2211429364050015,1.148093759782568,0.9263194393721654,0.38309524810988194,0.19316742950715396
pose_quality,attitude_log_level_3,75.0,40.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,337.3913043478261,2.038684719578479,1.314965278808029,1.1595110947819387,0.9404330924789389,0.35499331202133455,0.18893997934896886
pose_quality,attitude_log_level_4,75.0,40.0,1.0,1.0,0.5,1.0,1,2,320.0,337.3913043478261,2.2155539168788443,1.5753023383544777,1.1948981347278878,0.9837326745022122,0.28898036452496684,0.1767225624414954
position_sensitivity,position_covariance_x4,75.0,40.0,1.0,1.0,0.2,4.0,1,2,320.0,337.3913043478261,2.0843026647429164,1.3846356549223762,1.2022604124430993,0.9926623402924791,0.3356839779825542,0.17433666615097007
reference,nominal,75.0,60.0,1.0,1.0,0.2,1.0,1,2,320.0,275.55555555555554,2.291620837871555,1.3198153449020884,1.3379998943357254,0.8749378474520918,0.4240690592917082,0.34608526416478474
rf_quality,paired_log_level_0,75.0,60.0,0.5,0.25,0.2,1.0,1,2,320.0,275.55555555555554,0.9159571804131318,0.8585487001450388,0.5521257576780305,0.5205007966997216,0.06267594325992351,0.057278546668983445
rf_quality,paired_log_level_1,75.0,60.0,1.0,0.5,0.2,1.0,1,2,320.0,275.55555555555554,1.5236427593086659,1.2752251169619109,0.9837564148803805,0.8669275686431925,0.16304192096805648,0.11875790029932734
rf_quality,paired_log_level_2,75.0,60.0,2.0,1.0,0.2,1.0,1,2,320.0,275.55555555555554,2.87254696472784,2.1775932918336736,1.9025015137774106,1.6108334890940852,0.24192943803096706,0.15330764394726787
rf_quality,paired_log_level_3,75.0,60.0,4.0,2.0,0.2,1.0,1,2,320.0,275.55555555555554,5.654350651565636,4.097979591396969,3.771797093475933,3.149148000383055,0.27525195306692246,0.165080219763113
pose_quality,attitude_log_level_0,75.0,60.0,1.0,1.0,0.05,1.0,1,2,320.0,275.55555555555554,2.245165670335309,1.237398629110316,1.3225431431795358,0.8511127335628895,0.4488608811992417,0.3564574902889572
pose_quality,attitude_log_level_1,75.0,60.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,275.55555555555554,2.2519213847287833,1.249614501784727,1.3247823868644062,0.8545881418600663,0.44508964200132234,0.3549218722006342
pose_quality,attitude_log_level_2,75.0,60.0,1.0,1.0,0.158113883,1.0,1,2,320.0,275.55555555555554,2.2731526991441187,1.2874819119887024,1.3318387201801165,0.8654865084059359,0.4336139791781425,0.3501566704045905
pose_quality,attitude_log_level_3,75.0,60.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,275.55555555555554,2.3390240595474614,1.4005070621791866,1.3539107970358202,0.8990811787552098,0.40124298573904055,0.3359376550333966
pose_quality,attitude_log_level_4,75.0,60.0,1.0,1.0,0.5,1.0,1,2,320.0,275.55555555555554,2.53609271469533,1.7094305302066597,1.4214550596487967,0.9979013008623909,0.3259589760652659,0.29797196605783266
position_sensitivity,position_covariance_x4,75.0,60.0,1.0,1.0,0.2,4.0,1,2,320.0,275.55555555555554,2.368865987042561,1.449797415033914,1.3821156670996868,0.9410187229296236,0.38797828878284046,0.3191461862925605
reference,nominal,75.0,80.0,1.0,1.0,0.2,1.0,1,2,320.0,229.67741935483872,2.6505882210190475,1.3982694290828122,1.5922653716877095,0.8468002397075487,0.4724682551614025,0.4681789513452841
rf_quality,paired_log_level_0,75.0,80.0,0.5,0.25,0.2,1.0,1,2,320.0,229.67741935483872,1.0068902399506836,0.9321919545434211,0.5973046913627481,0.5453612734833461,0.07418711836050886,0.08696301674927977
rf_quality,paired_log_level_1,75.0,80.0,1.0,0.5,0.2,1.0,1,2,320.0,229.67741935483872,1.6781495605956402,1.346140613706899,1.035927313521368,0.8316053055014155,0.19784228693591438,0.1972358536675826
rf_quality,paired_log_level_2,75.0,80.0,2.0,1.0,0.2,1.0,1,2,320.0,229.67741935483872,3.1663256177160486,2.2260182830128716,1.9845995609195834,1.4561583187604175,0.2969711420209033,0.26627096597477207
rf_quality,paired_log_level_3,75.0,80.0,4.0,2.0,0.2,1.0,1,2,320.0,229.67741935483872,6.234047304610002,4.12465416043718,3.9243592458403476,2.782612425803146,0.3383665604547068,0.29093840510330554
pose_quality,attitude_log_level_0,75.0,80.0,1.0,1.0,0.05,1.0,1,2,320.0,229.67741935483872,2.598247694492344,1.2963142214900814,1.5691401572603352,0.8024727192995109,0.5010813540841569,0.4885907956746192
pose_quality,attitude_log_level_1,75.0,80.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,229.67741935483872,2.6058575290803283,1.3115002633500645,1.5724946779539708,0.8090124500194813,0.49671068018330017,0.485522932852074
pose_quality,attitude_log_level_2,75.0,80.0,1.0,1.0,0.158113883,1.0,1,2,320.0,229.67741935483872,2.629777021573761,1.3584059268495607,1.5830558238960133,0.829353587840583,0.48345205098923644,0.4761059115404505
pose_quality,attitude_log_level_3,75.0,80.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,229.67741935483872,2.7040249596778194,1.4970940055531874,1.6159989270584418,0.8906257150717117,0.4463460848632241,0.448869859899664
pose_quality,attitude_log_level_4,75.0,80.0,1.0,1.0,0.5,1.0,1,2,320.0,229.67741935483872,2.926446342586464,1.8691248419889843,1.7160171403774311,1.06135595262009,0.36129878248954783,0.38150037802847997
position_sensitivity,position_covariance_x4,75.0,80.0,1.0,1.0,0.2,4.0,1,2,320.0,229.67741935483872,2.7176493367255676,1.521564128227126,1.6295118943646285,0.9149156496468742,0.44011756496133414,0.4385339236792661
reference,nominal,75.0,100.0,1.0,1.0,0.2,1.0,1,2,320.0,194.28571428571428,3.050670935510382,1.4827768771206196,1.8889206351199004,0.8488192502848501,0.513950567443765,0.5506326552301279
rf_quality,paired_log_level_0,75.0,100.0,0.5,0.25,0.2,1.0,1,2,320.0,194.28571428571428,1.1129400752558676,1.0155422105056453,0.6650059062003708,0.5899053075796709,0.08751402426391221,0.11293222800050084
rf_quality,paired_log_level_1,75.0,100.0,1.0,0.5,0.2,1.0,1,2,320.0,194.28571428571428,1.858016985993935,1.4245236679068842,1.1328682700920945,0.8265783058037519,0.23330966366551067,0.2703667958353563
rf_quality,paired_log_level_2,75.0,100.0,2.0,1.0,0.2,1.0,1,2,320.0,194.28571428571428,3.5080754206213687,2.2800498387806307,2.1559269852622025,1.341824921386593,0.35005677888852904,0.377611147984494
rf_quality,paired_log_level_3,75.0,100.0,4.0,2.0,0.2,1.0,1,2,320.0,194.28571428571428,6.908260077825025,4.154867031372468,4.2551784638699965,2.4766038857405017,0.39856534285539336,0.41797884465506485
pose_quality,attitude_log_level_0,75.0,100.0,1.0,1.0,0.05,1.0,1,2,320.0,194.28571428571428,2.9915914858073855,1.357075432137443,1.858437417122716,0.7786286581125301,0.5463700713898814,0.5810304662730993
pose_quality,attitude_log_level_1,75.0,100.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,194.28571428571428,3.0001796632593503,1.3759041108997294,1.8628623994818492,0.7891319745616944,0.5413927613238443,0.5763874053278495
pose_quality,attitude_log_level_2,75.0,100.0,1.0,1.0,0.158113883,1.0,1,2,320.0,194.28571428571428,3.0271775205985905,1.4338193232667824,1.8767867627425479,0.8214630281869165,0.5263510932179291,0.5623034835419913
pose_quality,attitude_log_level_3,75.0,100.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,194.28571428571428,3.11101071680877,1.6032535016817537,1.9201550492727821,0.9162250635734258,0.4846518872405724,0.5228379791931768
pose_quality,attitude_log_level_4,75.0,100.0,1.0,1.0,0.5,1.0,1,2,320.0,194.28571428571428,3.362386797219806,2.048823829584636,2.051272226530125,1.1662721385706785,0.39066384888296946,0.4314396092889572
position_sensitivity,position_covariance_x4,75.0,100.0,1.0,1.0,0.2,4.0,1,2,320.0,194.28571428571428,3.109114529374528,1.5995709635160227,1.9204221321839032,0.9167846637319667,0.48552201972507775,0.5226129462018856
reference,nominal,75.0,120.0,1.0,1.0,0.2,1.0,1,2,320.0,166.15384615384616,3.4777078345737653,1.5727729294892612,2.2097170305562295,0.8755122832560335,0.5477558770597464,0.603789864878921
rf_quality,paired_log_level_0,75.0,120.0,0.5,0.25,0.2,1.0,1,2,320.0,166.15384615384616,1.2302034481166715,1.106260334450746,0.7482245857403415,0.648184633706612,0.1007500945113355,0.13370310724920054
rf_quality,paired_log_level_1,75.0,120.0,1.0,0.5,0.2,1.0,1,2,320.0,166.15384615384616,2.0566017542386925,1.5093606704595237,1.2621335988847575,0.8475190846233834,0.2660899625565792,0.3285028737272619
rf_quality,paired_log_level_2,75.0,120.0,2.0,1.0,0.2,1.0,1,2,320.0,166.15384615384616,3.885157883877533,2.3395757495183247,2.3928113139869023,1.2685497181213181,0.39781707218978174,0.46984966566057373
rf_quality,paired_log_level_3,75.0,120.0,4.0,2.0,0.2,1.0,1,2,320.0,166.15384615384616,7.652046511301933,4.188663427635766,4.717605858481977,2.235285761731025,0.45260873395774753,0.52618217189295
pose_quality,attitude_log_level_0,75.0,120.0,1.0,1.0,0.05,1.0,1,2,320.0,166.15384615384616,3.411298066031988,1.4199004896090675,2.1721776972534768,0.7759048597910506,0.5837653403120262,0.642798625189775
pose_quality,attitude_log_level_1,75.0,120.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,166.15384615384616,3.4209506826187757,1.442936754673729,2.177628980415444,0.7910375334629562,0.5782059174354583,0.6367436599268422
pose_quality,attitude_log_level_2,75.0,120.0,1.0,1.0,0.158113883,1.0,1,2,320.0,166.15384615384616,3.4512972731548937,1.5134780384151227,2.1947783469964874,0.8370928236740448,0.5614756079728754,0.6185980124965282
pose_quality,attitude_log_level_3,75.0,120.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,166.15384615384616,3.545552657027822,1.7175874210169142,2.248148631981718,0.9684238093330949,0.5155656713735739,0.5692349715866251
pose_quality,attitude_log_level_4,75.0,120.0,1.0,1.0,0.5,1.0,1,2,320.0,166.15384615384616,3.828372577450092,2.2440141480949594,2.4091518077043728,1.299109246971632,0.41384645754891575,0.46076073628190145
position_sensitivity,position_covariance_x4,75.0,120.0,1.0,1.0,0.2,4.0,1,2,320.0,166.15384615384616,3.529086536577949,1.6833343956963014,2.236705021930751,0.9415528440465746,0.5230113010125897,0.579044695292983
reference,nominal,75.0,140.0,1.0,1.0,0.2,1.0,1,2,320.0,143.25581395348837,3.9229062944542514,1.6676656090072808,2.5440743989455816,0.9199231722753112,0.5748902767917673,0.6384055542335622
rf_quality,paired_log_level_0,75.0,140.0,0.5,0.25,0.2,1.0,1,2,320.0,143.25581395348837,1.3557738355827564,1.2025624164035402,0.8412637291367149,0.7150800800161828,0.11300662039503136,0.14999297455747765
rf_quality,paired_log_level_1,75.0,140.0,1.0,0.5,0.2,1.0,1,2,320.0,143.25581395348837,2.2689946922843123,1.5997339833216557,1.4122458980311146,0.8876865231311848,0.2949591337690075,0.37143628856082733
rf_quality,paired_log_level_2,75.0,140.0,2.0,1.0,0.2,1.0,1,2,320.0,143.25581395348837,4.288262328154469,2.404393599946902,2.6723199162309323,1.2309499706337557,0.43930818220682966,0.5393702815455194
rf_quality,paired_log_level_3,75.0,140.0,4.0,2.0,0.2,1.0,1,2,320.0,143.25581395348837,8.447048083258816,4.226076869753407,5.265806183994968,2.051990653676288,0.4996977845871318,0.6103178540993089
pose_quality,attitude_log_level_0,75.0,140.0,1.0,1.0,0.05,1.0,1,2,320.0,143.25581395348837,3.8487524880160593,1.4848604319620902,2.4996841288104967,0.7889010326687632,0.6141969543155786,0.6843997113170571
pose_quality,attitude_log_level_1,75.0,140.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,143.25581395348837,3.859529782899631,1.5125755959574745,2.506131570462427,0.8090979816976548,0.6080932960644004,0.677152631875444
pose_quality,attitude_log_level_2,75.0,140.0,1.0,1.0,0.158113883,1.0,1,2,320.0,143.25581395348837,3.893414255201247,1.597056464562577,2.526411887625835,0.8698856944770872,0.5898056667283593,0.6556833433464597
pose_quality,attitude_log_level_3,75.0,140.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,143.25581395348837,3.9986771404471653,1.8388403035423058,2.589498807183287,1.038964950285821,0.5401378408518694,0.5987775907045313
pose_quality,attitude_log_level_4,75.0,140.0,1.0,1.0,0.5,1.0,1,2,320.0,143.25581395348837,4.314679947458337,2.4511992651344983,2.779589870324832,1.4491597367892755,0.431893142716545,0.4786426039824638
position_sensitivity,position_covariance_x4,75.0,140.0,1.0,1.0,0.2,4.0,1,2,320.0,143.25581395348837,3.9685253930230537,1.7723172919840355,2.5675503008452085,0.9829845588253521,0.5534065889814153,0.6171508077166922
reference,nominal,75.0,160.0,1.0,1.0,0.2,1.0,1,2,320.0,124.25531914893615,4.380732723415903,1.7668685436818283,2.886222150094058,0.9763537046569439,0.5966728273017986,0.6617191422271061
rf_quality,paired_log_level_0,75.0,160.0,0.5,0.25,0.2,1.0,1,2,320.0,124.25531914893615,1.4875490309863506,1.3031316380796694,0.9403999884854221,0.7871787106622089,0.12397399283329802,0.16293202860411177
rf_quality,paired_log_level_1,75.0,160.0,1.0,0.5,0.2,1.0,1,2,320.0,124.25531914893615,2.4916672198494174,1.6948366608264822,1.5753170600830673,0.9411235473224546,0.3197981466686756,0.40258150491125344
rf_quality,paired_log_level_2,75.0,160.0,2.0,1.0,0.2,1.0,1,2,320.0,124.25531914893615,4.710713236231528,2.4742320931255306,2.9783738256925143,1.2221697519060275,0.47476486700666487,0.5896519968839521
rf_quality,paired_log_level_3,75.0,160.0,4.0,2.0,0.2,1.0,1,2,320.0,124.25531914893615,9.28011173597312,4.267103882678634,5.8674575301996255,1.917718915483657,0.5401883076323561,0.6731601540167584
pose_quality,attitude_log_level_0,75.0,160.0,1.0,1.0,0.05,1.0,1,2,320.0,124.25531914893615,4.298539667613166,1.5519176945602968,2.835109447040505,0.8129168675837025,0.6389662967977159,0.7132679063122996
pose_quality,attitude_log_level_1,75.0,160.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,124.25531914893615,4.310484628017272,1.5847028065282884,2.842534132242674,0.8384441244760368,0.6323608727826,0.7050363916599552
pose_quality,attitude_log_level_2,75.0,160.0,1.0,1.0,0.158113883,1.0,1,2,320.0,124.25531914893615,4.348041953106141,1.6841835062179238,2.865886461546358,0.9144908241084115,0.6126570248443022,0.6809047265553654
pose_quality,attitude_log_level_3,75.0,160.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,124.25531914893615,4.464729932418313,1.9659141960109734,2.9385119317788218,1.1215349437758424,0.5596790341703514,0.6183323499057826
pose_quality,attitude_log_level_4,75.0,160.0,1.0,1.0,0.5,1.0,1,2,320.0,124.25531914893615,4.815155692789144,2.667719925787776,3.157198370148272,1.6096241192808605,0.4459743160989009,0.49017327054895593
position_sensitivity,position_covariance_x4,75.0,160.0,1.0,1.0,0.2,4.0,1,2,320.0,124.25531914893615,4.421630829683422,1.8659647506457204,2.9069362393581253,1.0359857897661235,0.5779917359633302,0.6436159225856025
reference,nominal,75.0,180.0,1.0,1.0,0.2,1.0,1,2,320.0,108.23529411764704,4.847610543295544,1.8698303371571985,3.233004418681758,1.0407954078875283,0.6142779374586403,0.6780717644945541
rf_quality,paired_log_level_0,75.0,180.0,0.5,0.25,0.2,1.0,1,2,320.0,108.23529411764704,1.6240193357134336,1.4070034787516341,1.0433679598455998,0.862409750595836,0.13362886277857286,0.17343661700762064
rf_quality,paired_log_level_1,75.0,180.0,1.0,0.5,0.2,1.0,1,2,320.0,108.23529411764704,2.722097837718348,1.793974286641652,1.7464576348708702,1.0034642676089154,0.3409589244796012,0.42542879508032866
rf_quality,paired_log_level_2,75.0,180.0,2.0,1.0,0.2,1.0,1,2,320.0,108.23529411764704,5.147749797675691,2.548777253852012,3.3009248027582045,1.2357354341962878,0.5048754593700661,0.6256396288810562
rf_quality,paired_log_level_3,75.0,180.0,4.0,2.0,0.2,1.0,1,2,320.0,108.23529411764704,10.141862419935846,4.311705784942122,6.50231233375685,1.8239829177051485,0.5748605525877961,0.7194870341376999
pose_quality,attitude_log_level_0,75.0,180.0,1.0,1.0,0.05,1.0,1,2,320.0,108.23529411764704,4.75716272324333,1.6209672068549634,3.1752491880441323,0.8444790796928694,0.6592575656630423,0.7340432105698622
pose_quality,attitude_log_level_1,75.0,180.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,108.23529411764704,4.7703067325657,1.6591455129207127,3.1836393434164996,0.875498131816075,0.6521931175632506,0.7250008441984698
pose_quality,attitude_log_level_2,75.0,180.0,1.0,1.0,0.158113883,1.0,1,2,320.0,108.23529411764704,4.811635445229278,1.7744782805292485,3.210027025614139,0.9670630874131998,0.6312109882953335,0.6987367770748963
pose_quality,attitude_log_level_3,75.0,180.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,108.23529411764704,4.9400533530974124,2.097871455006784,3.2920805173940666,1.211912390756685,0.5753342514628068,0.6318703675826233
pose_quality,attitude_log_level_4,75.0,180.0,1.0,1.0,0.5,1.0,1,2,320.0,108.23529411764704,5.325807026373913,2.891566702059115,3.5390584193319747,1.7764774148039515,0.45706506305245453,0.49803670798424526
position_sensitivity,position_covariance_x4,75.0,180.0,1.0,1.0,0.2,4.0,1,2,320.0,108.23529411764704,4.884601107508178,1.9637376326162828,3.2515100447662424,1.0969298432806753,0.5979737977789428,0.6626398724966769
reference,nominal,75.0,200.0,1.0,1.0,0.2,1.0,1,2,320.0,94.54545454545453,5.321157782988436,1.976052402274135,3.582648787469958,1.1105959016439115,0.6286423964740326,0.6900070401742598
rf_quality,paired_log_level_0,75.0,200.0,0.5,0.25,0.2,1.0,1,2,320.0,94.54545454545453,1.7640954460569287,1.5134679302232015,1.1488051788417932,0.9395516309267115,0.1420714034458424,0.182148854974738
rf_quality,paired_log_level_1,75.0,200.0,1.0,0.5,0.2,1.0,1,2,320.0,94.54545454545453,2.9584743068904142,1.8965566540278829,1.9227193608945368,1.0717556558154753,0.3589409752145825,0.44258341720923555
rf_quality,paired_log_level_2,75.0,200.0,2.0,1.0,0.2,1.0,1,2,320.0,94.54545454545453,5.59595569598781,2.627695396451685,3.6339008445551433,1.266209410187305,0.5304295567715643,0.6515564226017531
rf_quality,paired_log_level_3,75.0,200.0,4.0,2.0,0.2,1.0,1,2,320.0,94.54545454545453,11.025575715542892,4.35981694724052,7.158126694691715,1.7634771330298593,0.6045723996893485,0.7536398546371624
pose_quality,attitude_log_level_0,75.0,200.0,1.0,1.0,0.05,1.0,1,2,320.0,94.54545454545453,5.2222942676687385,1.6918688965758355,3.51830160797506,0.8811907438620706,0.6760295743864516,0.7495408745331429
pose_quality,attitude_log_level_1,75.0,200.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,94.54545454545453,5.2366607612346465,1.7357070240480095,3.527649776954335,0.9178038304748275,0.668546979995935,0.7398256945826318
pose_quality,attitude_log_level_2,75.0,200.0,1.0,1.0,0.158113883,1.0,1,2,320.0,94.54545454545453,5.281834440613541,1.8675754343871411,3.5570496035978323,1.0250135632486954,0.6464153779552768,0.7118360221313952
pose_quality,attitude_log_level_3,75.0,200.0,1.0,1.0,0.2811706626,1.0,1,2,320.0,94.54545454545453,5.422209896304789,2.2339254921909473,3.6484612269042858,1.307409747023566,0.5880046079157951,0.641654476856562
pose_quality,attitude_log_level_4,75.0,200.0,1.0,1.0,0.5,1.0,1,2,320.0,94.54545454545453,5.8439670993359645,3.1212200183896335,3.923539047921953,1.9473596439683678,0.4659073253947152,0.5036726740365285
position_sensitivity,position_covariance_x4,75.0,200.0,1.0,1.0,0.2,4.0,1,2,320.0,94.54545454545453,5.354878164016284,2.065135127911338,3.599357211275363,1.1633672063232023,0.6143450766464427,0.67678473181855
reference,nominal,90.0,20.0,1.0,1.0,0.2,1.0,1,2,320.0,443.6363636363636,2.0095359866289204,1.2185581126083707,1.0581408333023818,1.0009238574377728,0.3936121966879766,0.05407311963005809
rf_quality,paired_log_level_0,90.0,20.0,0.5,0.25,0.2,1.0,1,2,320.0,443.6363636363636,0.8640505107985983,0.7996653325715465,0.5391888429195305,0.5345084930549544,0.07451552591241899,0.008680353694326366
rf_quality,paired_log_level_1,90.0,20.0,1.0,0.5,0.2,1.0,1,2,320.0,443.6363636363636,1.4159497182034355,1.1950429244790224,1.0140398400289046,1.0006736617576493,0.15601316267409612,0.013181117490289442
rf_quality,paired_log_level_2,90.0,20.0,2.0,1.0,0.2,1.0,1,2,320.0,443.6363636363636,2.652967184410065,2.117754441337256,1.9946141362463126,1.9648593073805245,0.20174118482050613,0.014917586477043636
rf_quality,paired_log_level_3,90.0,20.0,4.0,2.0,0.2,1.0,1,2,320.0,443.6363636363636,5.212630812733795,4.068095086634848,3.9723192940528755,3.9110464495898953,0.21956968893768405,0.015424954523347186
pose_quality,attitude_log_level_0,90.0,20.0,1.0,1.0,0.05,1.0,1,2,320.0,443.6363636363636,1.9606226756932712,1.1360855023675145,1.0559795271713646,0.9986387270135832,0.42054862648887936,0.054301052891980964
pose_quality,attitude_log_level_1,90.0,20.0,1.0,1.0,0.0889139705,1.0,1,2,320.0,443.6363636363636,1.9677486228462273,1.1483395120608844,1.0562913562302398,0.9989684552241731,0.41641960831364633,0.05426807733298545
pose_quality,attitude_log_level_2,90.0,20.0,1.0,1.0,0.158113883,1.0,1,2,320.0,443.6363636363636,1.9901149312281614,1.1862573210498122,1.057276841032099,1.0000104318801208,0.4039252193752769,0.05416406274072497
